depth	min95%	max95%	best	accrate
523	10647	10860	10777	28.14
524	10675	10889	10805	28.3
525	10703	10917	10833	28.46
526	10731	10946	10862	28.63
527	10760	10976	10890	28.79
528	10788	11007	10919	28.96
529	10817	11035	10948	29.13
530	10846	11066	10977	29.29
531	10875	11097	11007	29.46
532	10905	11127	11036	29.63
533	10935	11158	11066	29.8
534	10966	11188	11095	29.97
535	10995	11219	11125	30.14
536	11025	11251	11156	30.32
537	11055	11282	11186	30.49
538	11085	11314	11216	30.66
539	11116	11345	11247	30.84
540	11147	11376	11278	31.02
541	11178	11408	11309	31.19
542	11209	11440	11340	31.37
543	11241	11472	11371	31.55
544	11273	11504	11403	31.73
545	11304	11537	11435	31.91
546	11336	11569	11467	32.09
547	11368	11601	11499	32.27
548	11401	11634	11531	32.45
549	11435	11667	11563	32.63
550	11469	11700	11596	32.82
551	11503	11734	11629	33
552	11537	11767	11662	33.19
553	11571	11800	11695	33.37
554	11605	11835	11728	33.56
555	11640	11868	11762	33.75
556	11674	11902	11796	33.94
557	11710	11938	11830	34.13
558	11746	11974	11864	34.32
559	11782	12009	11898	34.51
560	11818	12045	11933	34.7
561	11854	12082	11967	34.89
562	11889	12118	12002	35.09
563	11924	12155	12037	35.28
564	11960	12192	12073	35.47
565	11996	12229	12108	35.67
566	12032	12268	12144	35.87
567	12068	12306	12180	36.06
568	12106	12343	12216	36.26
569	12146	12381	12252	36.46
570	12184	12419	12288	36.66
571	12221	12458	12325	36.86
572	12259	12496	12362	37.06
573	12296	12536	12399	37.27
574	12335	12575	12436	37.47
575	12375	12615	12474	37.67
576	12415	12654	12511	37.88
577	12455	12694	12549	38.08
578	12495	12736	12587	38.29
579	12534	12778	12626	38.5
580	12571	12819	12664	38.7
581	12610	12858	12703	38.91
582	12647	12897	12742	39.12
583	12685	12938	12781	39.33
584	12723	12980	12820	39.54
585	12759	13021	12860	39.76
586	12796	13063	12900	39.97
587	12834	13106	12940	40.18
588	12869	13151	12980	40.4
589	12907	13196	13020	40.61
590	12942	13240	13061	40.83
591	12978	13284	13102	41.04
592	13015	13329	13143	41.26
593	13052	13374	13184	41.48
594	13091	13418	13225	41.7
595	13131	13464	13267	41.92
596	13171	13507	13309	42.14
597	13211	13552	13351	42.36
598	13251	13596	13393	42.58
599	13287	13644	13436	42.81
600	13324	13691	13479	43.03
601	13363	13737	13522	43.25
602	13401	13789	13565	43.48
603	13438	13839	13609	43.71
604	13477	13884	13652	43.93
605	13517	13932	13696	44.16
606	13556	13980	13740	44.39
607	13594	14026	13785	44.62
608	13635	14077	13829	44.85
609	13676	14125	13874	45.08
610	13717	14174	13919	45.31
611	13756	14222	13965	45.54
612	13796	14271	14010	45.78
613	13839	14319	14056	46.01
614	13881	14369	14102	46.25
615	13922	14418	14148	46.48
616	13962	14469	14195	46.72
617	14003	14526	14241	46.96
618	14044	14581	14288	47.2
619	14086	14636	14336	47.44
620	14129	14695	14383	47.68
621	14171	14754	14431	47.92
622	14213	14812	14479	48.16
623	14253	14872	14527	48.4
624	14294	14933	14575	48.64
625	14335	14992	14624	48.89
626	14376	15049	14673	49.13
627	14418	15105	14722	49.38
628	14461	15159	14771	49.62
629	14503	15210	14821	49.87
630	14545	15266	14871	50.12
631	14587	15328	14921	50.37
632	14629	15386	14971	50.62
633	14671	15445	15022	NA
