depth	min95%	max95%	best	accrate
383	4441	14108	8696	4.49
384	4506	14034	8700	4.56
385	4571	13961	8705	4.64
386	4636	13888	8710	4.71
387	4701	13816	8714	4.78
388	4766	13744	8719	4.86
389	4830	13672	8724	4.93
390	4895	13600	8729	5.01
391	4959	13529	8734	5.09
392	5024	13458	8739	5.17
393	5088	13388	8744	5.26
394	5152	13318	8749	5.34
395	5216	13248	8755	5.42
396	5279	13179	8760	5.51
397	5341	13110	8766	5.6
398	5403	13041	8771	5.69
399	5464	12973	8777	5.78
400	5525	12905	8783	5.87
401	5586	12838	8789	5.97
402	5647	12771	8795	6.06
403	5708	12704	8801	6.16
404	5768	12638	8807	6.26
405	5829	12572	8813	6.36
406	5889	12507	8819	6.46
407	5949	12442	8826	6.56
408	6009	12378	8832	6.67
409	6069	12314	8839	6.77
410	6129	12251	8846	6.88
411	6188	12188	8853	6.99
412	6248	12126	8860	7.1
413	6307	12064	8867	7.21
414	6366	12003	8874	7.32
415	6425	11944	8881	7.43
416	6484	11886	8889	7.55
417	6542	11826	8896	7.67
418	6600	11767	8904	7.78
419	6659	11709	8912	7.9
420	6716	11651	8920	8.03
421	6775	11594	8928	8.15
422	6835	11537	8936	8.27
423	6895	11480	8944	8.4
424	6956	11425	8953	8.52
425	7015	11370	8961	8.65
426	7075	11315	8970	8.78
427	7134	11261	8979	8.91
428	7193	11208	8987	9.05
429	7252	11155	8997	9.18
430	7311	11103	9006	9.32
431	7368	11052	9015	9.45
432	7424	11001	9024	9.59
433	7479	10951	9034	9.73
434	7534	10904	9044	9.87
435	7589	10859	9054	10.02
436	7644	10811	9064	10.16
437	7698	10762	9074	10.31
438	7752	10714	9084	10.45
439	7806	10666	9095	10.6
440	7859	10619	9105	10.75
441	7913	10576	9116	10.9
442	7966	10534	9127	11.05
443	8019	10490	9138	11.21
444	8071	10447	9149	11.36
445	8126	10405	9160	11.52
446	8180	10364	9172	11.68
447	8235	10323	9184	11.84
448	8292	10283	9196	12
449	8348	10244	9208	12.16
450	8403	10206	9220	12.33
451	8459	10169	9232	12.49
452	8514	10133	9244	12.66
453	8568	10098	9257	12.83
454	8621	10065	9270	13
455	8669	10031	9283	13.17
456	8717	9998	9296	13.34
457	8765	9966	9309	13.52
458	8813	9934	9323	13.69
459	8860	9903	9337	13.87
460	8907	9876	9351	14.05
461	8954	9851	9365	14.23
462	9001	9824	9379	14.41
463	9046	9800	9393	14.59
464	9090	9784	9408	14.78
465	9136	9760	9423	14.96
466	9181	9741	9438	15.15
467	9223	9718	9453	15.34
468	9265	9704	9468	15.53
469	9311	9689	9484	15.72
470	9351	9684	9499	15.91
471	9393	9678	9515	16.11
472	9432	9680	9531	16.3
473	9466	9675	9548	16.5
474	9491	9677	9564	16.7
475	9504	9692	9581	16.9
476	9503	9720	9598	17.11
477	9496	9753	9615	17.33
478	9481	9788	9632	17.55
479	9471	9819	9650	17.78
480	9463	9850	9668	18.01
481	9457	9882	9686	18.25
482	9450	9912	9704	18.49
483	9443	9944	9722	18.74
484	9438	9978	9741	18.99
485	9435	10015	9760	19.25
486	9428	10050	9779	19.52
487	9422	10085	9799	19.79
488	9421	10120	9819	20.07
489	9417	10157	9839	20.35
490	9419	10192	9859	20.64
491	9421	10229	9880	20.93
492	9425	10263	9901	21.23
493	9431	10296	9922	21.54
494	9437	10330	9943	21.85
495	9446	10361	9965	22.17
496	9455	10391	9987	22.49
497	9466	10422	10010	22.81
498	9479	10453	10033	23.15
499	9493	10483	10056	23.49
500	9505	10512	10079	23.83
501	9517	10541	10103	24.18
502	9532	10571	10127	24.54
503	9552	10600	10152	24.9
504	9573	10629	10177	25.26
505	9596	10657	10202	25.64
506	9621	10685	10228	26.01
507	9647	10712	10254	26.4
508	9675	10738	10280	26.79
509	9705	10763	10307	27.18
510	9736	10789	10334	27.58
511	9770	10813	10362	27.99
512	9805	10837	10390	28.4
513	9837	10861	10418	28.82
514	9873	10884	10447	29.24
515	9910	10907	10476	29.67
516	9950	10929	10506	30.1
517	9985	10950	10536	30.54
518	10021	10968	10566	30.99
519	10066	10989	10597	31.44
520	10112	11007	10629	31.9
521	10158	11024	10661	32.36
522	10208	11041	10693	32.83
523	10247	11058	10726	33.3
524	10288	11075	10759	33.78
525	10337	11091	10793	34.26
526	10406	11106	10827	34.75
527	10453	11119	10862	35.25
528	10501	11133	10897	35.75
529	10559	11148	10933	36.26
530	10609	11161	10969	36.77
531	10655	11173	11006	37.29
532	10718	11184	11043	37.81
533	10780	11199	11081	38.34
534	10841	11212	11119	38.88
535	10899	11235	11158	39.39
536	10949	11285	11198	39.75
537	11001	11356	11237	39.93
538	11049	11429	11277	39.94
539	11094	11504	11317	39.77
540	11141	11583	11357	39.43
541	11174	11664	11397	38.91
542	11195	11748	11435	38.2
543	11208	11827	11474	37.33
544	11220	11906	11511	36.27
545	11230	11980	11547	35.04
546	11241	12048	11582	33.63
547	11250	12113	11616	32.04
548	11261	12173	11648	30.28
549	11271	12228	11678	28.33
550	11282	12278	11707	26.28
551	11295	12317	11733	24.35
552	11311	12349	11757	22.62
553	11327	12376	11780	21.09
554	11343	12396	11801	19.75
555	11360	12415	11821	18.61
556	11380	12436	11839	17.66
557	11402	12454	11857	16.91
558	11421	12468	11874	16.35
559	11445	12479	11890	15.99
560	11467	12487	11906	15.82
561	11491	12488	11922	15.85
562	11519	12486	11938	16.07
563	11548	12482	11954	16.49
564	11576	12476	11970	17.1
565	11607	12470	11987	17.91
566	11643	12465	12005	18.92
567	11681	12459	12024	20.11
568	11713	12453	12044	21.51
569	11748	12448	12066	23.1
570	11792	12443	12089	24.88
571	11837	12441	12114	26.86
572	11882	12445	12141	29.04
573	11932	12452	12170	31.41
574	11984	12460	12201	33.97
575	12035	12468	12235	36.73
