depth	min95%	max95%	best	accrate
613	13266	13578	13437	27.96
614	13292	13607	13465	27.96
615	13319	13636	13493	27.97
616	13345	13665	13521	27.97
617	13372	13694	13549	27.97
618	13399	13723	13577	27.97
619	13425	13752	13605	27.97
620	13452	13781	13633	27.97
621	13478	13810	13661	27.98
622	13505	13839	13688	27.98
623	13531	13868	13716	27.98
624	13558	13897	13744	27.98
625	13584	13926	13772	27.98
626	13611	13955	13800	27.98
627	13637	13984	13828	27.98
628	13664	14013	13856	27.98
629	13690	14042	13884	27.98
630	13716	14071	13912	27.98
631	13743	14101	13940	27.98
632	13769	14130	13968	27.98
633	13795	14160	13996	NA
