depth	min95%	max95%	best	accrate
528	11011	11122	11059	28.87
529	11040	11151	11088	28.91
530	11069	11179	11117	28.94
531	11098	11209	11146	28.97
532	11127	11238	11175	29
533	11157	11267	11204	29.04
534	11186	11296	11233	29.07
535	11215	11325	11262	29.1
536	11244	11355	11291	29.13
537	11272	11386	11320	29.17
538	11300	11417	11349	29.2
539	11329	11446	11378	29.23
540	11358	11476	11408	29.26
541	11386	11506	11437	29.3
542	11415	11537	11466	29.33
543	11443	11567	11496	29.36
544	11473	11597	11525	29.4
545	11502	11628	11554	29.43
546	11531	11659	11584	29.46
547	11560	11690	11613	29.49
548	11588	11721	11643	29.53
549	11617	11752	11672	29.56
550	11647	11783	11702	29.59
551	11676	11814	11731	29.63
552	11705	11845	11761	29.66
553	11733	11875	11791	29.69
554	11762	11905	11820	29.73
555	11791	11936	11850	29.76
556	11819	11967	11880	29.79
557	11848	11999	11910	29.82
558	11877	12028	11939	29.86
559	11904	12057	11969	29.89
560	11932	12089	11999	29.92
561	11961	12121	12029	29.96
562	11989	12153	12059	29.99
563	12018	12184	12089	30.02
564	12047	12215	12119	30.06
565	12075	12247	12149	30.09
566	12104	12278	12179	30.12
567	12133	12309	12209	30.16
568	12161	12340	12239	30.19
569	12190	12371	12270	30.22
570	12218	12403	12300	30.26
571	12247	12434	12330	30.29
572	12275	12465	12360	30.32
573	12304	12497	12391	30.36
574	12332	12529	12421	30.39
575	12361	12561	12452	30.42
576	12389	12594	12482	30.46
577	12416	12626	12512	30.49
578	12444	12658	12543	30.52
579	12472	12689	12573	30.56
580	12501	12720	12604	30.59
581	12530	12752	12635	30.63
582	12560	12786	12665	30.66
583	12588	12817	12696	30.69
584	12617	12849	12727	30.73
585	12645	12880	12757	30.76
586	12674	12912	12788	30.79
587	12703	12945	12819	30.83
588	12731	12978	12850	30.86
589	12760	13012	12880	30.89
590	12789	13045	12911	30.93
591	12818	13079	12942	30.96
592	12847	13112	12973	31
593	12876	13146	13004	31.03
594	12905	13180	13035	31.06
595	12934	13213	13066	31.1
596	12962	13245	13097	31.13
597	12991	13278	13129	31.17
598	13020	13311	13160	31.2
599	13049	13345	13191	31.23
600	13078	13380	13222	31.27
601	13107	13415	13253	31.3
602	13137	13449	13285	31.34
603	13165	13483	13316	31.37
604	13194	13517	13347	31.4
605	13222	13550	13379	31.44
606	13251	13584	13410	31.47
607	13280	13618	13442	31.51
608	13309	13651	13473	31.54
609	13338	13685	13505	31.57
610	13366	13719	13536	31.61
611	13395	13753	13568	31.64
612	13424	13787	13600	31.68
613	13453	13821	13631	31.71
614	13482	13855	13663	31.75
615	13511	13889	13695	31.78
616	13540	13924	13727	31.81
617	13568	13958	13758	31.85
618	13597	13993	13790	31.88
619	13627	14026	13822	31.92
620	13656	14060	13854	31.95
621	13684	14094	13886	31.99
622	13713	14129	13918	32.02
623	13743	14164	13950	32.05
624	13772	14199	13982	32.09
625	13800	14234	14014	32.12
626	13829	14268	14046	32.16
627	13858	14303	14078	32.19
628	13887	14338	14111	32.23
629	13917	14373	14143	32.26
630	13946	14408	14175	32.3
631	13974	14443	14207	32.33
632	14003	14478	14240	32.37
633	14031	14513	14272	32.4
634	14059	14548	14304	32.43
635	14087	14583	14337	NA
